x,y,z,reachable,left_ok,right_ok,left_error,right_error,left_joint_margin,right_joint_margin,left_sigma_min,right_sigma_min
-0.1499999999999999,0.2,0.35,1,1,1,0.0017552725278793706,2.9832765244187023e-05,0.0,0.10375741398398519,0.06590664154918453,0.1393872880820303
-0.29999999999999993,0.2,0.35,1,1,1,0.00018545103228381968,0.0017069386181324555,0.018572774150641624,0.2704707217392892,0.06238903528130709,0.14115213486165062
-0.44999999999999996,0.2,0.35,1,1,1,0.00016295407510622908,0.0001816435525529958,0.1970437160012004,0.20949689766419288,0.1152209516176806,0.1239701765511044
-0.6,0.2,0.35,1,1,1,8.954718845275892e-05,0.0019417089133466606,0.4553784589490233,0.0,0.18113361515454204,0.15756819813175071
-0.75,0.2,0.35,0,1,0,2.750419601602435e-05,0.1553539345123759,0.6364965697885441,0.0,0.18017845188163437,0.19553713269418366
-0.75,0.2,0.49999999999999994,0,1,0,2.1943870922773908e-05,0.17959642306521623,0.8371737543973223,0.0,0.1590197941580119,0.2250307278931352
-0.6,0.2,0.49999999999999994,1,1,1,0.00019926575020690296,0.0013104868271777749,0.6306862119603256,0.0,0.1324582990509183,0.21529361412521228
-0.44999999999999996,0.2,0.49999999999999994,1,1,1,5.9036939505293734e-05,0.0013257309764102177,0.24422325803589162,0.04195695302977409,0.14041638418280933,0.19700559309234592
-0.29999999999999993,0.2,0.49999999999999994,1,1,1,0.001982184371601683,1.8625910282299064e-05,0.0,0.06692239104692765,0.08251291487165632,0.16046877158533077
-0.1499999999999999,0.2,0.49999999999999994,0,0,1,0.021080914827449632,0.00026743299713953144,0.0,0.1630855561793152,0.12552137555268708,0.10821873875190301
-0.1499999999999999,0.35,0.49999999999999994,1,1,1,0.001806084728234866,0.0001944826891427279,0.0,0.7210702566405858,0.19907859002707234,0.052108563882476276
-0.29999999999999993,0.35,0.49999999999999994,1,1,1,2.864543549557403e-05,6.497531895813751e-05,0.24397910450473215,0.6370474953321452,0.19784988879012444,0.08973250170087824
-0.44999999999999996,0.35,0.49999999999999994,1,1,1,5.265239393027855e-05,0.00010373997748809321,0.49585637333562405,0.2293133266244054,0.2147287369673238,0.12497507203515956
-0.6,0.35,0.49999999999999994,1,1,1,4.798240031266162e-05,0.0017725461945935295,0.49372168531125693,0.0,0.20192911450097595,0.19264290842483497
-0.75,0.35,0.49999999999999994,1,1,1,4.2712029724419446e-05,0.0018857288861158822,0.4630462873925696,0.0,0.156992279183931,0.20206186326406542
-0.75,0.49999999999999994,0.49999999999999994,1,1,1,0.00015585723179420966,5.054060845412242e-05,0.3530625033374952,0.10268501340789427,0.09915464515858298,0.1356020579899789
-0.6,0.49999999999999994,0.49999999999999994,1,1,1,0.00020652079441086144,0.0013260555900886438,0.4000726845788529,0.16173410212237416,0.17351767583649455,0.14558428132849555
-0.44999999999999996,0.49999999999999994,0.49999999999999994,1,1,1,2.0915850523373626e-05,0.0013392797532249608,0.37147808400417737,0.25994756999903146,0.207807501801443,0.13024121440796038
-0.29999999999999993,0.49999999999999994,0.49999999999999994,1,1,1,0.0017825147392426914,0.00020093275020312276,0.22864150283411733,0.3365573039464953,0.2217148659235008,0.08223181658764624
-0.1499999999999999,0.49999999999999994,0.49999999999999994,0,1,0,0.0010617165109012075,0.09663266452285114,0.10095293419120166,0.0,0.21851646296524466,0.045224183996063684
-0.1499999999999999,0.6499999999999999,0.49999999999999994,0,1,0,0.0015550262789294708,0.43414246350485775,0.18729000801209184,0.003885194070817999,0.16412785913495187,0.004508502687874563
-0.29999999999999993,0.6499999999999999,0.49999999999999994,0,1,0,0.0010591739153222386,0.6638261816403543,0.24571140660355706,0.0,0.16626403438737894,0.07315329047744418
