t,phase,object_pos_x,object_pos_y,object_pos_z,object_quat_w,object_quat_x,object_quat_y,object_quat_z,object_linvel_x,object_linvel_y,object_linvel_z,object_angvel_x,object_angvel_y,object_angvel_z,F_meas_left_Fx,F_meas_left_Fy,F_meas_left_Fz,F_meas_left_Tx,F_meas_left_Ty,F_meas_left_Tz,F_meas_right_Fx,F_meas_right_Fy,F_meas_right_Fz,F_meas_right_Tx,F_meas_right_Ty,F_meas_right_Tz,F_star_left_Fx,F_star_left_Fy,F_star_left_Fz,F_star_left_Tx,F_star_left_Ty,F_star_left_Tz,F_star_right_Fx,F_star_right_Fy,F_star_right_Fz,F_star_right_Tx,F_star_right_Ty,F_star_right_Tz,qdot_left_j1,qdot_left_j2,qdot_left_j3,qdot_left_j4,qdot_left_j5,qdot_left_j6,qdot_left_j7,qdot_right_j1,qdot_right_j2,qdot_right_j3,qdot_right_j4,qdot_right_j5,qdot_right_j6,qdot_right_j7,torque_left_j1,torque_left_j2,torque_left_j3,torque_left_j4,torque_left_j5,torque_left_j6,torque_left_j7,torque_right_j1,torque_right_j2,torque_right_j3,torque_right_j4,torque_right_j5,torque_right_j6,torque_right_j7,torque_clipped_left_j1,torque_clipped_left_j2,torque_clipped_left_j3,torque_clipped_left_j4,torque_clipped_left_j5,torque_clipped_left_j6,torque_clipped_left_j7,torque_clipped_right_j1,torque_clipped_right_j2,torque_clipped_right_j3,torque_clipped_right_j4,torque_clipped_right_j5,torque_clipped_right_j6,torque_clipped_right_j7,vel_clipped_left,vel_clipped_right,release_actual_pos_x,release_actual_pos_y,release_actual_pos_z,release_actual_vel_x,release_actual_vel_y,release_actual_vel_z,x_ref_x,x_ref_y,x_ref_z,v_ref_x,v_ref_y,v_ref_z,v_obj_cmd_x,v_obj_cmd_y,v_obj_cmd_z,ee_cmd_left_vx,ee_cmd_left_vy,ee_cmd_left_vz,ee_cmd_left_wx,ee_cmd_left_wy,ee_cmd_left_wz,ee_cmd_right_vx,ee_cmd_right_vy,ee_cmd_right_vz,ee_cmd_right_wx,ee_cmd_right_wy,ee_cmd_right_wz,ee_actual_left_vx,ee_actual_left_vy,ee_actual_left_vz,ee_actual_left_wx,ee_actual_left_wy,ee_actual_left_wz,ee_actual_right_vx,ee_actual_right_vy,ee_actual_right_vz,ee_actual_right_wx,ee_actual_right_wy,ee_actual_right_wz
3.3200000000000003,THROW,-0.42088865573891626,0.5130028345900821,0.4743312276204265,0.7065698485985611,-0.02971951437361315,0.03213475258469578,0.7062882960895808,-0.00045662323508664137,0.6559998954326769,0.3816558985893337,0.02345782950397744,-0.14482570184025534,0.03429066398991493,-0.002922899557241596,0.09445391828365357,2.3111780340718755,-0.012826426047520111,0.008846295646209503,-0.0055403138132525094,0.00484217950072314,0.05581867372400941,2.2506046140460336,-0.0005557058077672017,0.00010391357043737467,0.0007936179641528987,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.5183293588033029,0.3589863949196624,-1.5168130809206657,2.4643954729197857,-1.3790572950312452,-0.9792019991106161,1.967945029910915,-1.8736232855825998,0.13165048874817833,1.7710838611444741,2.44506992959663,1.5405556384831758,-0.4900566921727287,-1.9312147261809782,5.1478450519491,20.791997860309813,22.260053843437547,24.498465857655866,-0.42341218884390885,-2.013835394454958,0.9443385839425121,-4.687561697122816,-15.621381215405073,-19.441440640587597,25.755058573191274,1.5666337153671859,-1.91025608547997,-0.9929441791476996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,-0.41999911691334363,0.525915130686184,0.483770095071138,-4.825064828364867e-05,0.6578559988515711,0.42593071438019436,0.004426805998257129,0.7293978469527134,0.4840777911407278,-0.01078754645671495,0.7293978469527134,0.4840777911407278,0.016303889404096075,0.02340218804055418,0.012141580927743471,0.01939759304506862,0.7293978469527134,0.4840777911407278,0.019581002112210085,-0.03668729746081464,-0.012236300603896327,0.01192461709694659,0.6595742574466982,0.45416693495668886,-0.012774703447284708,0.011589354989841337,-0.0014503931154711545,-0.008862561620228748,0.6439521988125548,0.44981402964240613,0.00013547058030538572,0.010721311104078746,-0.008979457616819952
3.34,THROW,-0.4208999486264765,0.5262101988700858,0.482276835781354,0.7063745730267059,-0.028534364243270594,0.03123670418457644,0.7065727287054436,-0.00019708034960628498,0.6634139152414296,0.40912893269064554,0.016495308996201233,-0.1391783665291285,0.033142309318242476,-0.020376325077783124,-0.024698793807420814,2.187803031568148,-0.01353773582175941,0.008126365537382427,-0.004387599531120208,0.0023449870651949577,0.03543378582828307,2.0465504873020595,-0.0014771694913482362,0.0012820413106762146,-0.0008970369006086263,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.6471163370805881,0.2716304547240081,-1.587180855833115,2.6054358629811607,-1.4237233849229503,-0.9860988908149694,2.0329521683017546,-1.9642521483822724,0.2419023882501279,1.7881096750167784,2.5801835825417814,1.6238891816283172,-0.4902925306114482,-2.0187268667791183,5.803876730448358,21.878233066583604,22.05587479940159,22.58869937456265,-0.3898631536607383,-2.0082992636000245,0.9910512342331811,-5.282790273716168,-17.560095086964004,-17.623919785841952,24.03450168294945,1.5897006881300668,-2.0183126643775715,-1.038586288810213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,-0.41999982236422984,0.5391969929388025,0.49256314026529796,-2.204452628232212e-05,0.670289493043338,0.45351352482619106,0.004520412951404744,0.7429527630718318,0.5160430882349836,-0.010636466635559894,0.7429527630718318,0.5160430882349836,0.015929190052902175,0.02388412903787773,0.011120752486961514,0.01946690349487261,0.7429527630718318,0.5160430882349836,0.01973025026728262,-0.039471851202234606,-0.010167368849118502,0.012890031130299339,0.6652646021574672,0.48102352314667784,-0.015772442917903806,0.004886385954818961,0.0030777962561995267,-0.00764636777146207,0.6501710197244644,0.4735675086317601,-0.007758772692316285,0.012419847317327488,-0.01599013681280562
3.36,THROW,-0.4208853003824577,0.5393810498964431,0.4904992071314665,0.7062219736008958,-0.027641125811934994,0.03054853352988232,0.7067908313399929,0.0013541513728908862,0.6497381191981214,0.40933576495169005,0.00739709993004869,-0.08938637246942652,0.020773335835945005,-0.14318295369004766,-0.5017139432748869,2.0828176179657736,-0.007998212760347713,0.014744931762106965,-0.0017923646459375123,0.05451745217624318,-0.45243369803266587,1.795015894794103,0.007545161242464266,0.006538825482644482,-0.004854083598107638,-3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.7391501595544898,0.16530045301570973,-1.6175484596251377,2.6439391343968954,-1.4474628238665646,-0.9651192159749328,2.047654814747532,-2.0056107389200983,0.3527478344386505,1.7622824070116403,2.6204360879339954,1.6805076344464729,-0.47981114985349427,-2.067745714344799,6.739949273236452,21.764426535904917,25.13925186176462,16.980397568755098,0.574041392941802,-2.5162899244501813,-0.0991200346135428,-4.975490523828027,-18.728050062648013,-21.279201654273596,17.914151328886085,2.300583645917892,-2.098539268652712,-0.48878895185598914,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,,,,,,,-0.42,0.55,0.5,0.0,0.6800603202514721,0.4761833626773901,0.0042461990512054,0.7436896536058603,0.537808448765593,-0.010549779146694537,0.7436896536058603,0.537808448765593,0.019748448602678933,0.029679265708122477,0.006590793425032914,0.019163114359024305,0.7436896536058603,0.537808448765593,0.024923436139059656,-0.04624302676595141,-0.005381965141829899,0.004708277942981981,0.6409773772356229,0.47348110535939514,-0.042087621799852926,-0.030361722773835774,0.03258061901558626,-0.0023338334086674475,0.6322366188739761,0.46149839696469386,-0.05338089534832147,0.04382114446544107,-0.035888375455004735
3.38,RELEASE,-0.42085793957664397,0.5511928685489138,0.49877755962549863,0.7061821671550815,-0.02667203182307308,0.029659891352785146,0.7069056799570383,0.0008904358593093325,0.5415162718508258,0.40952533266151936,0.0032408418696460647,-0.14437411039154935,0.0024597643346631957,1.2081420729721035,0.6310343685189608,1.6251739519277253,-0.012845132686616117,0.0038257616881210966,-0.017368959207189814,-1.3061527178884635,0.6701889081866323,1.5403378431098749,-0.00016941318479923994,0.008104691812182298,0.014920150034086943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0514590538319812,0.17685376581895604,-1.1989363018199461,2.1677403747835644,-1.4095595238858005,-1.2909505038730364,1.891636488896364,-1.2154684573593693,0.21547987282047118,1.2829407393810943,2.163835936028206,1.6161942828173972,-0.9277840336110111,-1.9218699398319685,-19.149959578813736,15.9691668982639,3.198368660379945,26.925563189883036,0.4487740069985158,0.8083937583490066,0.5436085569743803,19.673913782961552,-14.852348676276991,0.9683922474579987,26.99351540951093,1.4452632191700108,1.0768414324722306,-0.5876764725486374,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.420876386060714,0.5432448182134808,0.4929575578711506,0.0015266414988530709,0.6411556226652213,0.4099306086301008,-0.42,0.55,0.5,0.0,0.6800603202514721,0.4761833626773901,0.0,0.6800603202514721,0.4761833626773901,0.25,0.6800603202514721,0.4761833626773901,0.0,0.0,0.0,-0.25,0.6800603202514721,0.4761833626773901,0.0,0.0,0.0,0.13209635397229677,0.5129796512978628,0.4688668360761974,0.021323764136434997,-0.027968070795555706,0.26307697131821967,-0.13612491533224746,0.5125536814201023,0.46036771582935904,0.01634289477569517,0.03996588601252451,-0.25962805345476725
3.4,RELEASE,-0.42087159883673414,0.5622009175453574,0.506706871153979,0.706197613529328,-0.025756197870360795,0.028709880615141358,0.7069634302223907,-0.002357700685133443,0.561258336640665,0.383162919659195,-0.00373163717126493,-0.11340006958894762,0.004062581233542826,0.40398592751488976,0.23375071494303282,2.031334228972375,-0.0130650444671446,0.014004871049881103,-0.002286090127986717,-0.528256183357551,0.44871240621077413,1.8402576982017445,-0.0010441015677965498,0.0020220087856395123,0.012147250426483323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0885250605948362,0.04742262496108233,-1.2955004784020525,2.2993276544319676,-1.4038594276222274,-1.2769013784094387,1.8609578822646544,-1.223140191801398,0.33025953289682014,1.3558098824506593,2.2838443691283987,1.6225694471501697,-0.908577516432139,-1.9053352481826995,-6.091249367087479,18.032368552194143,11.685284891860407,25.773757468213272,0.46437435932652615,-1.3200545915545558,0.5837208044887077,6.281408770114891,-16.180111655004175,-9.009736062011507,26.131688900258908,1.242450795566059,0.5468375930337301,-0.621671349134133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.420876386060714,0.5432448182134808,0.4929575578711506,0.0015266414988530709,0.6411556226652213,0.4099306086301008,-0.42,0.55,0.5,0.0,0.6800603202514721,0.4761833626773901,0.0,0.6800603202514721,0.4761833626773901,0.25,0.6800603202514721,0.4761833626773901,0.0,0.0,0.0,-0.25,0.6800603202514721,0.4761833626773901,0.0,0.0,0.0,0.20271544280863402,0.5608603097925877,0.45444266389185073,-0.0005357457692252154,-0.027275763212716856,0.12520810014634426,-0.2104071722276239,0.5613283704829981,0.44415408983288185,-0.0014386978443452492,0.053654500693198715,-0.10342817719907617
3.42,RELEASE,-0.4209299321599906,0.5735399726532243,0.5136559317817171,0.7062053176958227,-0.024481285283268248,0.027027313482308163,0.7070673519933944,-0.0032258440705012427,0.5676727660050406,0.2930258630587459,-0.04814359969622023,-0.2871073522468071,0.005644833583855619,0.11503554554664723,0.016956272793613975,2.142814948112526,-0.012923879939631715,0.014968394088127203,0.0018102007112058742,-0.2431074745198566,0.313150182695014,1.8985811698357709,-4.967176995940328e-06,0.0022588371304628164,0.010583616436225053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1723176254172523,-0.07293013724765993,-1.3523520796348094,2.4396956914055976,-1.4040416222374856,-1.2618085466017548,1.842005723253848,-1.2787531762401807,0.4479344904657361,1.3879290051546995,2.416613670320447,1.629449212590854,-0.9093951794535913,-1.897128045815458,-0.4675000472820669,20.042655274233816,15.454277620678987,23.86829038778839,0.37276358558981615,-1.8542680698537224,0.5905732230135443,0.3827759986491933,-20.038597514413883,-12.828003007973631,24.4993641472443,1.2724502962097017,0.22593479388924587,-0.6009492260436936,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.420876386060714,0.5432448182134808,0.4929575578711506,0.0015266414988530709,0.6411556226652213,0.4099306086301008,-0.42,0.55,0.5,0.0,0.6800603202514721,0.4761833626773901,0.0,0.6800603202514721,0.4761833626773901,0.25,0.6800603202514721,0.4761833626773901,0.0,0.0,0.0,-0.25,0.6800603202514721,0.4761833626773901,0.0,0.0,0.0,0.23495798777473453,0.5828115385905538,0.45389993363409636,-0.0028644172422500613,-0.021185575768966108,0.054241220318081894,-0.24326295356641936,0.5835595183867007,0.4389751169646995,-0.010819094690568853,0.044341320598517135,-0.035382871363086155
3.44,RELEASE,-0.42099444904140065,0.5848934279733254,0.5173582490428921,0.7062282225031254,-0.022789608558413752,0.02466060912043011,0.7071875181588264,-0.0032258440705012427,0.5676727660050406,0.09682586305874585,-0.04814359969622023,-0.2871073522468071,0.005644833583855619,0.01389278772397583,-0.1099624336129308,2.0891374701326186,-0.013023477373463734,0.014470769403775747,0.003718342923808067,-0.085311062331948,0.03325925401821923,1.922840722225943,-0.0002451209509795044,-2.9141971480239872e-05,0.0014580373795807962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2726569497945626,-0.1972446161860296,-1.3829248335535735,2.580004742505872,-1.4144158629024632,-1.2556059813010323,1.8302643790731532,-1.3512141748786313,0.5565694784098907,1.399284080418385,2.5521333224591105,1.639368458324508,-0.9383794695549303,-1.8940087362675126,1.780101238520695,22.37783758280692,16.76550862732397,22.230085503391464,0.40130930422130806,-2.0736855023771303,0.6144222401780182,-1.6362553017459995,-22.81987602165681,-14.9596212549759,23.102012749355772,1.2158607161389838,-1.0100562022844342,-0.6178461545199754,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.420876386060714,0.5432448182134808,0.4929575578711506,0.0015266414988530709,0.6411556226652213,0.4099306086301008,-0.42,0.55,0.5,0.0,0.6800603202514721,0.4761833626773901,0.0,0.6800603202514721,0.4761833626773901,0.25,0.6800603202514721,0.4761833626773901,0.0,0.0,0.0,-0.25,0.6800603202514721,0.4761833626773901,0.0,0.0,0.0,0.24803830170505747,0.5901672119537033,0.45467226902803465,-0.0015081807943797543,-0.012079773111701306,0.025589425816079422,-0.25527827532512704,0.5896624605077281,0.4365183093754265,-0.0134075613740392,0.03401452253680702,-0.022181970862312148
3.46,FOLLOW_THROUGH,-0.4210589659228107,0.5962468832934266,0.5171365663040671,0.7062451398904561,-0.02109773862270605,0.02229369568531076,0.7073016887713545,-0.0032258440705012427,0.5676727660050406,-0.09937413694125415,-0.04814359969622023,-0.2871073522468071,0.005644833583855619,-1.0927691585813752,-2.190040893818868,-0.6310923722077492,0.050402077117608426,0.05141395371692031,-0.022546432895481514,0.9513675510370688,-2.3577812673339955,-0.6855800094227342,0.06304970787554802,-0.04197822355225745,0.011811812934167977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3261770325642904,-0.03559882604338936,0.12560301363409485,0.5500176244942914,0.07017092725698879,0.27918406187183853,-0.06490398232828559,0.3411453927749454,0.07638797562454981,-0.0705316075794516,0.5594181284607754,0.22741427663090746,0.24987658534366328,0.017432010879932625,18.990184862469217,25.871420319973776,24.93611266216297,-33.55752198075765,21.484313834728603,0.34004702762674066,-15.200561208099057,-20.891896545840673,-39.38765472810614,-27.906276524159267,-33.22470208869939,-39.45309722660181,-2.1627991271362172,16.802521889591922,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,-0.420876386060714,0.5432448182134808,0.4929575578711506,0.0015266414988530709,0.6411556226652213,0.4099306086301008,-0.42,0.55,0.5,0.0,0.6800603202514721,0.4761833626773901,0.0,0.6800603202514721,0.4761833626773901,0.25,0.6800603202514721,0.4761833626773901,0.0,0.0,0.0,-0.25,0.6800603202514721,0.4761833626773901,0.0,0.0,0.0,0.3159149294274528,0.2319654336429426,0.2592335065753287,0.3843798720566684,0.32217310829338974,-0.8668042986599279,-0.33386767816940477,0.23922846231710249,0.22942489781067213,0.5179188152516688,-0.10094380668086225,0.7970741041325183
3.48,FOLLOW_THROUGH,-0.4211234828042208,0.6076003386135277,0.5129908835652418,0.7062560697143887,-0.019405689819859403,0.019926593243699543,0.7074098628630372,-0.0032258440705012427,0.5676727660050406,-0.29557413694125423,-0.04814359969622023,-0.2871073522468071,0.005644833583855619,-0.4293230402343627,-0.7744022704968233,0.3033359898829069,-0.006995535056356737,0.004031345592917226,-0.0047180756557083006,0.7068695740927332,-1.132716771078772,0.326936778022367,-0.006758235171710351,-0.009757927911904267,-0.02203397055835192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4969109664811553,-0.1413598845229462,0.3481321319105391,-0.10257063116627294,0.4796109233104795,0.6371411683264814,-0.6391988399630991,0.5099400105635307,0.1368549306447924,-0.32490013071580953,-0.08002434453852592,-0.49877496170576124,0.5575354491561237,0.6441958653750396,5.287690180137078,13.250519517572592,17.630789009876757,-7.950610919538224,2.2927146484094845,0.7818999150032416,-1.8563558197099905,-8.323590238811706,-15.09277428278714,-16.871175075100624,-7.8028788749924125,-2.6437479251173484,-2.9445749747067405,1.8591065793296395,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.420876386060714,0.5432448182134808,0.4929575578711506,0.0015266414988530709,0.6411556226652213,0.4099306086301008,-0.42,0.55,0.5,0.0,0.6800603202514721,0.4761833626773901,0.0,0.6800603202514721,0.4761833626773901,0.25,0.6800603202514721,0.4761833626773901,0.0,0.0,0.0,-0.25,0.6800603202514721,0.4761833626773901,0.0,0.0,0.0,0.22972434778112025,0.10990839449635845,0.050398212847070516,0.2861224959297493,0.3999108534082381,-0.863571594743145,-0.2350394154259046,0.11788849651146921,0.03725544740918418,0.2797927711802437,-0.41299499621681124,0.8380458892954509
3.5,FOLLOW_THROUGH,-0.42118799968563086,0.6189537939336288,0.5049212008264169,0.7062610118822596,-0.01771347649510456,0.017559321863948266,0.7075120395167728,-0.0032258440705012427,0.5676727660050406,-0.4917741369412545,-0.04814359969622023,-0.2871073522468071,0.005644833583855619,0.285449924513518,-0.2910108168754489,0.7690931829792084,-0.0037446771209607662,0.005128563575968576,-0.012744662631724302,-0.016692331330845352,-0.5367260353002018,0.550247334074642,-0.007277127460177543,0.013307407776531822,-0.0035456175345879508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7203157146393223,-0.2914869253419011,0.5754619525814344,-0.5448592250013973,0.7755248835629751,1.0131782907225766,-1.03600028678366,0.74059393996002,0.28712927207433736,-0.5648521075162983,-0.5004086888204192,-0.730436408979755,0.5604148630319035,0.8320952979052251,-8.956376732794995,12.369196744666617,13.118552244127576,3.228227515066454,2.456428205990931,2.1648960310569016,-1.9349552950531623,5.790390096681923,-12.848261099543762,-13.50199454125895,1.563916652953111,0.7488296263590157,0.6479394566890293,0.1620975567568851,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.420876386060714,0.5432448182134808,0.4929575578711506,0.0015266414988530709,0.6411556226652213,0.4099306086301008,-0.42,0.55,0.5,0.0,0.6800603202514721,0.4761833626773901,0.0,0.6800603202514721,0.4761833626773901,0.25,0.6800603202514721,0.4761833626773901,0.0,0.0,0.0,-0.25,0.6800603202514721,0.4761833626773901,0.0,0.0,0.0,0.23123121755556153,0.06059326148439468,-0.08729537041482813,0.18340164606922427,0.49661769841311065,-1.0484068088851577,-0.2096266190888646,0.040910753318460794,-0.09889849312282047,-0.0002989807137571132,-0.5816334660087342,0.689356916533581
3.52,FOLLOW_THROUGH,-0.42125251656704094,0.6303072492537299,0.49292751808759205,0.7062599663521698,-0.01602111299506705,0.015191901615841018,0.7076082178663042,-0.0032258440705012427,0.5676727660050406,-0.6879741369412542,-0.04814359969622023,-0.2871073522468071,0.005644833583855619,-0.32224425637041004,-0.3287800094468782,1.0663320195125234,-0.0022765382148317507,0.005616509810690518,-0.010822842131582074,-0.30748940837502137,-0.48906163444246503,0.8550655969126537,-0.006743655321634108,0.01069041523575188,-0.00787949015747967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7777845036574184,-0.476064048551168,0.7220437022661647,-0.7871646936584927,1.0760380688170332,1.426526197612095,-1.4329272497011198,1.0005352477528933,0.44228779795737366,-0.7774600363817155,-0.8371848913133363,-0.7291661899070486,0.5471565021618653,0.8300845286088511,5.105082070140678,16.342492809237143,20.659085744777006,2.930627901343133,2.3104150023651715,1.4134948546512152,-2.0171579750113837,12.546504776363944,-13.09193539823961,-11.278548791146122,6.744141429556532,0.8939721972901156,0.21958811732274985,-0.021475718266410815,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.420876386060714,0.5432448182134808,0.4929575578711506,0.0015266414988530709,0.6411556226652213,0.4099306086301008,-0.42,0.55,0.5,0.0,0.6800603202514721,0.4761833626773901,0.0,0.6800603202514721,0.4761833626773901,0.25,0.6800603202514721,0.4761833626773901,0.0,0.0,0.0,-0.25,0.6800603202514721,0.4761833626773901,0.0,0.0,0.0,0.21775915053530134,0.041846073200082254,-0.18685935632369063,0.13093302210781244,0.6195077064762989,-1.2987709769151643,-0.22920566989213892,-0.009798720017110327,-0.2101562141491049,-0.2661144727424707,-0.61653994082712,0.5780936311401685
3.54,FOLLOW_THROUGH,-0.421317033448451,0.6416607045738311,0.4770098353487669,0.7062529331329827,-0.014328613667645602,0.012824352570423993,0.7076983970962298,-0.0032258440705012427,0.5676727660050406,-0.8841741369412539,-0.04814359969622023,-0.2871073522468071,0.005644833583855619,-0.7224329100950816,-0.8806277167914446,1.292979736643486,-0.0012868279833375645,0.007532863177496716,0.007773085740999529,-0.48942127242093764,-0.4497893097052502,1.07580027312651,-0.004968587767417587,0.009598315734498132,-0.006254571333793635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8079235941947378,-0.6517641274330774,0.9036519077141145,-1.025273758749123,1.3757192090844848,1.7506919851441376,-1.8301249582500636,1.282694503169952,0.5999009848682589,-0.9810543566309602,-1.134939916384516,-0.7276665170565627,0.5417081614948255,0.8269657520851474,10.389949080662335,20.21253041534523,26.651790684620785,1.4340200929849694,2.1193410468569542,-1.2499937556251357,-2.1007340578857887,16.086563545959034,-13.766575577451498,-11.225872011847553,9.749178335057096,0.9256247309452363,0.3977112232230844,-0.014150594995504806,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.420876386060714,0.5432448182134808,0.4929575578711506,0.0015266414988530709,0.6411556226652213,0.4099306086301008,-0.42,0.55,0.5,0.0,0.6800603202514721,0.4761833626773901,0.0,0.6800603202514721,0.4761833626773901,0.25,0.6800603202514721,0.4761833626773901,0.0,0.0,0.0,-0.25,0.6800603202514721,0.4761833626773901,0.0,0.0,0.0,0.1670518860663499,-0.013533141961245415,-0.26488904511397227,0.0910793426122074,0.7222569035806661,-1.4153232584804898,-0.2740224396069713,-0.05045349563498389,-0.29772727705359914,-0.4948217605890616,-0.6711666521257268,0.5233001623186467
3.56,FOLLOW_THROUGH,-0.4213815503298611,0.6530141598939322,0.4571681526099418,0.706239912284326,-0.012635992861890512,0.010456694799835334,0.7077825764420076,-0.0032258440705012427,0.5676727660050406,-1.0803741369412536,-0.04814359969622023,-0.287107352246807,0.005644833583855619,-0.953137931401774,-1.114123428559101,1.3931719654035826,-0.004930277811975849,-0.0015265146665833212,0.013731902829357405,-0.5902459678412937,-0.5822234328488537,1.3623242342934758,-0.0006540370495518019,0.014144885185259666,-0.004008134077384809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8304602375818682,-0.82370281032323,1.0820984245539658,-1.2646283372844334,1.4425435697664801,1.756086219510066,-1.948636507198895,1.5835862315880933,0.70679227649633,-1.1593044426556272,-1.4254181157068715,-0.7271654828918885,0.5404635283740077,0.8236533985537354,15.053422295952426,23.75104513367235,31.766342378519106,0.10239659395065104,0.4659805692417134,-1.9564568074425182,-1.035120777124534,17.018849870063633,-21.510974301312558,-14.953660189906278,12.19259948144157,1.0075429659883697,0.3617997342446537,0.005877212697094125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.420876386060714,0.5432448182134808,0.4929575578711506,0.0015266414988530709,0.6411556226652213,0.4099306086301008,-0.42,0.55,0.5,0.0,0.6800603202514721,0.4761833626773901,0.0,0.6800603202514721,0.4761833626773901,0.25,0.6800603202514721,0.4761833626773901,0.0,0.0,0.0,-0.25,0.6800603202514721,0.4761833626773901,0.0,0.0,0.0,0.08091888971840142,-0.11535880174909284,-0.328278446807421,-0.05024846337026467,0.7397011690578489,-1.1728796928248428,-0.3333636149934637,-0.09500348870570079,-0.3633672072705168,-0.6706783957517392,-0.6920087017778979,0.5112424259506357
3.58,FOLLOW_THROUGH,-0.42144606721127115,0.6643676152140333,0.4334024698711168,0.7062209039165916,-0.010943264927881951,0.008088948377134949,0.7078607551899629,-0.0032258440705012427,0.5676727660050406,-1.2765741369412533,-0.04814359969622023,-0.28710735224680695,0.005644833583855619,-0.7833146358712076,-0.913839580098646,0.9686062512887273,-0.004924248601798342,-0.008120901024568286,0.012358354231561145,-0.42988663338967176,-0.6422420487057768,1.7142910798477802,0.002918677999538927,0.013972702086889412,-0.00419455446135553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8096998260019064,-0.9547274466817451,1.1857095430563003,-1.4993120279996672,1.438624946896705,1.7406134090091359,-1.9464618726673937,1.8933204962425074,0.7320616274009439,-1.330531198733751,-1.7031835054911726,-0.7254996554359685,0.5452331862287676,0.8207984074379282,14.142769594245804,22.394837455294024,24.62105311339403,-1.291344931776539,0.4097683543730364,-1.6312720399248817,-1.0377386406603233,13.251999547012092,-25.69859942325605,-20.28051310499449,14.233611180782209,1.016348279969721,-0.05429090684486737,0.023057081319558914,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.420876386060714,0.5432448182134808,0.4929575578711506,0.0015266414988530709,0.6411556226652213,0.4099306086301008,-0.42,0.55,0.5,0.0,0.6800603202514721,0.4761833626773901,0.0,0.6800603202514721,0.4761833626773901,0.25,0.6800603202514721,0.4761833626773901,0.0,0.0,0.0,-0.25,0.6800603202514721,0.4761833626773901,0.0,0.0,0.0,-0.011692518659819375,-0.22243464122520337,-0.39670687060404153,-0.24535566483662197,0.6645525350290118,-0.8991789106797546,-0.39014951863131525,-0.15397727835148467,-0.3918628804624573,-0.7593065025221131,-0.6619548416015816,0.5209080139863289
