x,y,z,reachable,left_ok,right_ok,left_error,right_error,left_joint_margin,right_joint_margin,left_sigma_min,right_sigma_min
-0.7,0.6500000000000002,0.45000000000000007,0,0,1,0.7259795001501705,4.7090052497198223e-05,0.0,0.7068510466187001,0.16385957225811118,0.15855154834361523
-0.6499999999999999,0.6500000000000002,0.45000000000000007,0,0,1,0.5098425174910898,4.351548350240302e-05,0.0,0.7977778890993534,0.12942032893458383,0.1634770081228195
-0.5999999999999999,0.6500000000000002,0.45000000000000007,0,0,1,0.3036953634344839,4.16279829035577e-05,0.0,0.746999524818394,0.11837703639184068,0.1667817767909051
-0.5499999999999998,0.6500000000000002,0.45000000000000007,0,0,1,0.16813689262130066,4.094807449955634e-05,0.0,0.6873319226806753,0.12647927244972196,0.16818909956690745
-0.4999999999999998,0.6500000000000002,0.45000000000000007,0,0,1,0.01728872259564387,4.172518048945276e-05,0.0,0.6328829319816167,0.13927753338427298,0.16723925583503066
-0.44999999999999973,0.6500000000000002,0.45000000000000007,1,1,1,0.00015613230072093805,4.4794761541007025e-05,0.11535534215841547,0.5831296831205415,0.15216651931954678,0.1633780435659628
-0.3999999999999997,0.6500000000000002,0.45000000000000007,1,1,1,4.170034833728139e-05,5.188827148564489e-05,0.15565994857308985,0.5377236488570678,0.16138456239104587,0.15600766926557239
-0.34999999999999964,0.6500000000000002,0.45000000000000007,1,1,1,3.677381687550059e-05,6.708511576229928e-05,0.15353767638725113,0.49650650564409604,0.16774629974821953,0.1444447151102078
-0.2999999999999996,0.6500000000000002,0.45000000000000007,1,1,1,3.4482367333780485e-05,0.0001023773522033836,0.1503818513363231,0.4596452039891856,0.1715645199598784,0.127688636594965
-0.24999999999999956,0.6500000000000002,0.45000000000000007,1,1,1,3.3968025172861704e-05,0.00020698668640100958,0.14646397491304386,0.4281753104731121,0.17304861813758182,0.10369955347934798
-0.1999999999999995,0.6500000000000002,0.45000000000000007,1,1,1,3.4949063654464106e-05,0.0007676039633466712,0.14198455105704477,0.4067039591631887,0.1722986930726772,0.06634484284939089
-0.14999999999999947,0.6500000000000002,0.45000000000000007,0,1,0,3.748448828607794e-05,0.017728941346608636,0.13708016187339833,0.0,0.16931642844511685,0.01764930093384743
-0.09999999999999942,0.6500000000000002,0.45000000000000007,0,1,0,4.198001090235125e-05,0.05423938977782574,0.13182172817692717,0.0,0.16399525490565073,0.04492475851202085
-0.09999999999999942,0.7000000000000002,0.45000000000000007,0,1,0,0.0001613519197560496,2.650035462074437,0.1080694106219604,0.0,0.1335096733569251,0.045571845676607686
-0.14999999999999947,0.7000000000000002,0.45000000000000007,0,1,0,4.988666849067297e-05,0.06940160309586525,0.11285044464369154,0.0,0.1399501298553989,0.12047846538745592
-0.1999999999999995,0.7000000000000002,0.45000000000000007,0,1,0,4.631980538068024e-05,0.0495515317323745,0.11702028352679239,0.0,0.1435058857423113,0.02072280009024753
-0.24999999999999956,0.7000000000000002,0.45000000000000007,1,1,1,4.596474532080389e-05,0.0019360608979405887,0.1205096793749556,0.4927077756530756,0.1443101597419279,0.03336524926305329
-0.2999999999999996,0.7000000000000002,0.45000000000000007,1,1,1,4.8562490507609695e-05,0.0014462279093635981,0.12318101608055221,0.5433883589127309,0.14238528684937604,0.08157383467965525
-0.34999999999999964,0.7000000000000002,0.45000000000000007,1,1,1,5.491275314302852e-05,0.00019740224320424668,0.12479976882122568,0.578487416030415,0.13758174067550963,0.10569186895292665
-0.3999999999999997,0.7000000000000002,0.45000000000000007,1,1,1,6.760811669937982e-05,9.60486095406242e-05,0.11147209891736054,0.6196390856199958,0.12953794623148357,0.12229542693202546
-0.44999999999999973,0.7000000000000002,0.45000000000000007,0,0,1,0.012248429578926068,6.394547992585147e-05,0.0,0.6662351653331329,0.11742255214372162,0.13330219199777438
-0.4999999999999998,0.7000000000000002,0.45000000000000007,0,0,1,0.15699035079343115,5.2285615451064954e-05,0.0,0.7177461424654976,0.10570543112555836,0.14003145326798724
-0.5499999999999998,0.7000000000000002,0.45000000000000007,0,0,1,0.28624936020058345,4.8600777855597685e-05,0.0,0.774165594431439,0.09852913050202791,0.14324729732666477
-0.5999999999999999,0.7000000000000002,0.45000000000000007,0,0,1,0.5149717676873873,4.938190375294422e-05,0.0,0.8357676232842961,0.12354449164582597,0.14345210791707513
-0.6499999999999999,0.7000000000000002,0.45000000000000007,0,0,1,0.6410342332465742,5.378072352166367e-05,0.0,0.7936508650425906,0.13409246448658793,0.14095944586549675
-0.7,0.7000000000000002,0.45000000000000007,0,0,1,0.6250232986345915,6.247411448502969e-05,0.0,0.7104243214528096,0.09153799189897201,0.13588082101753193
-0.75,0.7000000000000002,0.45000000000000007,0,0,1,2.2956141205981635,7.827040781456659e-05,0.0,0.628614967908329,0.04557184567660781,0.12807138251519726
-0.75,0.7500000000000002,0.45000000000000007,0,0,1,2.36410463757329,0.000912491267790833,0.0,0.6566525926742255,0.20844960609598148,0.08487630214895978
-0.7,0.7500000000000002,0.45000000000000007,0,0,1,1.9300925983228627,0.00010745666323516438,0.0,0.7262568936837197,0.04395551704490072,0.09540515045907857
-0.6499999999999999,0.7500000000000002,0.45000000000000007,0,0,1,0.8190040258243885,8.645677928872102e-05,0.0,0.8004351738985236,0.19816501515449247,0.10180818951141599
-0.5999999999999999,0.7500000000000002,0.45000000000000007,0,0,1,0.2523964375754632,8.021523614178144e-05,0.0,0.8774670659610047,0.07519223213818187,0.10413998626452435
-0.5499999999999998,0.7500000000000002,0.45000000000000007,0,0,1,0.5206428716297268,8.595784764476597e-05,0.0,0.8474240371251458,0.11046510841196186,0.10249064463630154
-0.4999999999999998,0.7500000000000002,0.45000000000000007,0,0,1,0.38073310918383835,0.00010723158700654949,0.0,0.7922418303962313,0.09013289164699742,0.09643553033223592
-0.44999999999999973,0.7500000000000002,0.45000000000000007,0,0,1,0.19888317598419444,0.00016521067025039465,0.0,0.744422530651986,0.07565013076584332,0.08485112012696833
-0.3999999999999997,0.7500000000000002,0.45000000000000007,0,0,1,0.07261401056252667,0.00037056629961623754,0.0,0.7015724355123938,0.08253159327234441,0.06488911369341056
-0.34999999999999964,0.7500000000000002,0.45000000000000007,1,1,1,0.0005811961855182881,0.0008832247264683801,0.05217353301968597,0.40599472072742276,0.09422344929023115,0.01970077540861999
-0.2999999999999996,0.7500000000000002,0.45000000000000007,0,1,0,8.152706028922635e-05,0.032535737176888735,0.09303217440345302,0.0,0.10084673456466119,0.0318117554565378
-0.24999999999999956,0.7500000000000002,0.45000000000000007,0,1,0,0.001997063832479335,0.0570747147452705,0.09207658613984959,0.0,0.10542529676657816,0.04508103250613411
-0.1999999999999995,0.7500000000000002,0.45000000000000007,0,1,0,8.401400768572829e-05,2.617713607118262,0.08853919184110781,0.0,0.10269772116591043,0.045571845676607686
-0.14999999999999947,0.7500000000000002,0.45000000000000007,0,1,0,9.63026538334828e-05,2.3064223783076465,0.08457829085334456,0.0,0.09771185217365257,0.13176795537211536
-0.09999999999999942,0.7500000000000002,0.45000000000000007,0,1,0,0.00013738494396110234,2.6609593281131043,0.07950188340630104,0.0,0.08811254783469707,0.045571845676607686
-0.09999999999999942,0.8000000000000003,0.45000000000000007,0,0,0,0.015899125719275275,3.03166477283975,0.0,0.0,0.02532504781839358,0.10539965522654747
-0.14999999999999947,0.8000000000000003,0.45000000000000007,0,0,0,0.033302879527334794,2.2377077568219357,0.0,0.0,0.0027675397894004693,0.13130930232235039
-0.1999999999999995,0.8000000000000003,0.45000000000000007,0,0,0,0.07100356661891134,2.629722632619679,0.0,0.0,0.008484555659424832,0.045571845676607686
-0.24999999999999956,0.8000000000000003,0.45000000000000007,0,0,0,0.10050454046128421,0.19982117590381024,0.0,0.06990744011072098,0.020684661668216083,0.03521128211883669
-0.2999999999999996,0.8000000000000003,0.45000000000000007,0,0,0,0.15997203576869995,2.5898187402851445,0.0,0.0,0.026855822335522767,0.045571845676607686
-0.34999999999999964,0.8000000000000003,0.45000000000000007,0,0,0,0.29797663565260163,0.10485706259645944,0.0,0.0,0.05230785915887597,0.012174897150221653
-0.3999999999999997,0.8000000000000003,0.45000000000000007,0,0,0,0.09865882822189305,0.06009421260940801,0.0,0.0078342342273503,0.0157645849502461,0.036785966844489974
-0.44999999999999973,0.8000000000000003,0.45000000000000007,0,0,0,0.1299551651517765,0.034346827982455676,0.0,0.0007446683879792637,0.011034402053520685,0.03373779929871108
-0.4999999999999998,0.8000000000000003,0.45000000000000007,0,0,0,0.3298214654370366,0.011497423009184828,0.0,0.0,0.00639949256371511,0.011729408607566754
-0.5499999999999998,0.8000000000000003,0.45000000000000007,0,0,0,0.6837486838956933,0.008355932369050864,0.0,0.0,0.04435012501569231,0.0007406044219638245
-0.5999999999999999,0.8000000000000003,0.45000000000000007,0,0,1,0.6797455075672749,0.0019968520804925535,0.0,0.2950124311945365,0.042691507289985026,0.0010872562293167156
-0.6499999999999999,0.8000000000000003,0.45000000000000007,0,0,0,1.2668797829137002,0.007494865504035159,0.0,0.0,0.0459590714170318,0.000749800904719408
-0.7,0.8000000000000003,0.45000000000000007,0,0,0,0.7777523422790457,0.011667482155696287,0.0,0.0,0.046061718250556126,0.008384315760565822
-0.75,0.8000000000000003,0.45000000000000007,0,0,0,1.2100368918852051,0.02365947732086083,0.0,0.0,0.00877622895659782,0.024848410185381784
-0.75,0.8500000000000002,0.45000000000000007,0,0,0,2.966044125380041,0.2812947951116626,0.0,0.023142959190413315,0.04527813892818675,0.03591826882643786
-0.7,0.8500000000000002,0.45000000000000007,0,0,0,0.8668849412384113,0.14915675256608343,0.0,0.0,0.04450073878852073,0.03225326026556687
-0.6499999999999999,0.8500000000000002,0.45000000000000007,0,0,0,0.7768335109907168,0.0941721851249174,0.0,0.0,0.04474494990811261,0.04506616860819216
-0.5999999999999999,0.8500000000000002,0.45000000000000007,0,0,0,0.709751398696733,0.09182428644388783,0.0,0.04644088809200131,0.04492643128854558,0.07981293427241337
-0.5499999999999998,0.8500000000000002,0.45000000000000007,0,0,0,0.65622408739478,0.07908013581367092,0.0,0.051682603614342515,0.04504588714708654,0.10425885055125021
-0.4999999999999998,0.8500000000000002,0.45000000000000007,0,0,0,0.6129769108172123,0.6916505039773555,0.0,0.0,0.04512580724715367,0.04324713656696585
-0.44999999999999973,0.8500000000000002,0.45000000000000007,0,0,0,0.5780058309249368,2.8988083729144525,0.0,0.0,0.04518039448005682,0.1426117466713731
-0.3999999999999997,0.8500000000000002,0.45000000000000007,0,0,0,0.5502572835012949,1.8093950990253793,0.0,0.0,0.04521798936506288,0.0064876978515296425
-0.34999999999999964,0.8500000000000002,0.45000000000000007,0,0,0,0.5292576631200943,2.614503797170091,0.0,0.0,0.045243640296405374,0.04634628192637859
-0.2999999999999996,0.8500000000000002,0.45000000000000007,0,0,0,0.5148360285693108,2.602917152571745,0.0,0.0,0.045262007838298375,0.045571845676607686
-0.24999999999999956,0.8500000000000002,0.45000000000000007,0,0,0,0.0796051485524983,2.622368721526823,0.0,0.0,0.026095461470430327,0.045571845676607686
-0.1999999999999995,0.8500000000000002,0.45000000000000007,0,0,0,0.22573887948218244,2.6426232648889334,0.0,0.0,0.027783325090081294,0.045571845676607686
-0.14999999999999947,0.8500000000000002,0.45000000000000007,0,0,0,0.07453025295958642,2.663662465220071,0.0,0.0,0.045187012825155956,0.045571845676607686
-0.09999999999999942,0.8500000000000002,0.45000000000000007,0,0,0,0.12885217753872483,2.3079522663010437,0.0,0.0,0.13093482404602624,0.19144875823068144
-0.09999999999999942,0.9000000000000002,0.45000000000000007,0,0,0,0.16680916168284918,3.4944185739061533,0.0,0.0,0.045263038753665066,0.13017937523082537
-0.14999999999999947,0.9000000000000002,0.45000000000000007,0,0,0,0.12706925113894016,0.658034923888962,0.0,0.0,0.04516103468451198,0.047367331184969774
-0.1999999999999995,0.9000000000000002,0.45000000000000007,0,0,0,0.19433399834581463,0.6141464012482496,0.0,0.0,0.0303502077476506,0.15310796083427883
-0.24999999999999956,0.9000000000000002,0.45000000000000007,0,0,0,0.40751727945310484,3.0925782081717403,0.0032927781639462417,0.0,0.08756177154257093,0.045612374102908144
-0.2999999999999996,0.9000000000000002,0.45000000000000007,0,0,0,0.3807717415275569,2.616905481436476,0.0,0.0,0.05997552604495563,0.045571845676607686
-0.34999999999999964,0.9000000000000002,0.45000000000000007,0,0,0,0.4243688431324733,1.1989173005217524,0.0,0.0,0.029120164879558725,0.06239390877413923
-0.3999999999999997,0.9000000000000002,0.45000000000000007,0,0,0,0.5783456771766333,2.5747985970872835,0.0,0.0,0.012389684398859933,0.04626388580535529
-0.44999999999999973,0.9000000000000002,0.45000000000000007,0,0,0,0.7587706532837786,0.5909966721440074,0.0,0.0,0.045332191868616034,0.11117251862543936
-0.4999999999999998,0.9000000000000002,0.45000000000000007,0,0,0,0.7770388332928312,2.6019087019389655,0.0,0.0,0.04530816872137121,0.04557184567660772
-0.5499999999999998,0.9000000000000002,0.45000000000000007,0,0,0,0.7998517813940489,1.6826084913952726,0.0,0.0,0.04527247520369213,0.21052387010310153
-0.5999999999999999,0.9000000000000002,0.45000000000000007,0,0,0,0.8277024891599627,2.389898425767806,0.0,0.0,0.045221502271677975,0.0455718456766076
-0.6499999999999999,0.9000000000000002,0.45000000000000007,0,0,0,0.8614673241101249,2.4145422964632854,0.0,0.0,0.04514945623507101,0.04586145542289027
-0.7,0.9000000000000002,0.45000000000000007,0,0,0,0.902639771339801,3.165676875412848,0.0,0.0,0.04504685241795683,0.04173439653627872
-0.75,0.9000000000000002,0.45000000000000007,0,0,0,0.9535915322061055,2.36909509583333,0.0,0.0,0.04489917508166583,0.04557184567660768
-0.75,0.9500000000000003,0.45000000000000007,0,0,0,1.0694080659351246,0.7649127407770788,0.0,0.0,0.045190782533543104,0.04715683263505368
-0.7,0.9500000000000003,0.45000000000000007,0,0,0,1.0383643747534363,2.5086033617278316,0.0,0.0,0.045272628436359215,0.045571845676607624
-0.6499999999999999,0.9500000000000003,0.45000000000000007,0,0,0,1.0121480866577555,2.4169210187567263,0.0,0.0,0.04533120665924037,0.035375681595248495
-0.5999999999999999,0.9500000000000003,0.45000000000000007,0,0,0,0.9899490555072219,2.544186102999743,0.0,0.0,0.04537249530349123,0.13414952922764983
-0.5499999999999998,0.9500000000000003,0.45000000000000007,0,0,0,0.8055010041907745,0.672171036446954,0.0,0.0,0.023385858438616656,0.11311015660930654
-0.4999999999999998,0.9500000000000003,0.45000000000000007,0,0,0,0.5618160159325202,3.1637417556845016,0.0,0.0,0.04499504859636796,0.1307029602053773
-0.44999999999999973,0.9500000000000003,0.45000000000000007,0,0,0,0.5613702745039958,2.6710202856790097,0.0,0.0,0.06120790543392357,0.04557184567660772
-0.3999999999999997,0.9500000000000003,0.45000000000000007,0,0,0,0.5878092377389725,1.2688757013136618,0.0,0.0,0.08104615261168742,0.025213902967332683
-0.34999999999999964,0.9500000000000003,0.45000000000000007,0,0,0,0.6274052902818683,2.7921573379565277,0.014278174691175316,0.0,0.09657659840811042,0.1908541474416681
-0.2999999999999996,0.9500000000000003,0.45000000000000007,0,0,0,0.3542832211343633,2.631769536717139,0.0,0.0,0.04531054150276986,0.045571845676607686
-0.24999999999999956,0.9500000000000003,0.45000000000000007,0,0,0,0.4151804469120451,2.5710157621689627,0.0,0.0,0.19259322950637872,0.045822091129431725
-0.1999999999999995,0.9500000000000003,0.45000000000000007,0,0,0,1.0716445588180128,2.6710467819512984,0.24886051597160908,0.0,0.10938077297428508,0.045571845676607686
-0.14999999999999947,0.9500000000000003,0.45000000000000007,0,0,0,0.6585748140790767,2.2804601023325812,0.0,0.0,0.041185211255638905,0.13154975973609725
-0.09999999999999942,0.9500000000000003,0.45000000000000007,0,0,0,0.9534614499403413,2.713442634063309,0.12028207040925176,0.0,0.19489175998267078,0.045571845676607686
-0.09999999999999942,1.0000000000000002,0.45000000000000007,0,0,0,0.3645025935260558,2.8311819924281623,0.0,0.0,0.04490647240743277,0.023757233074008673
-0.14999999999999947,1.0000000000000002,0.45000000000000007,0,0,0,0.535668131341057,2.7072398333879617,0.0,0.0,0.044839930403835424,0.045571845676607686
-0.1999999999999995,1.0000000000000002,0.45000000000000007,0,0,0,1.9869352423640676,2.686541923550135,0.0,0.0,0.09660766462219605,0.045571845676607686
-0.24999999999999956,1.0000000000000002,0.45000000000000007,0,0,0,0.7635845943308514,2.6666209889113297,0.0,0.0,0.1601313574149925,0.045571845676607686
-0.2999999999999996,1.0000000000000002,0.45000000000000007,0,0,0,0.7575706200321243,3.32648403860928,0.09871676226014481,0.0,0.17454035113233715,0.13070296020537728
-0.34999999999999964,1.0000000000000002,0.45000000000000007,0,0,0,0.6925217856494391,2.6291800017348366,0.0,0.0,0.044624508789693366,0.045571845676607686
-0.3999999999999997,1.0000000000000002,0.45000000000000007,0,0,0,0.9619873407343809,0.8802459354299067,0.0,0.0,0.07368268889371303,0.09157703958928273
-0.44999999999999973,1.0000000000000002,0.45000000000000007,0,0,0,0.395442599693797,1.4457835183703456,0.0,0.0,0.04537964145507717,0.04356104566154095
-0.4999999999999998,1.0000000000000002,0.45000000000000007,0,0,0,0.887127842585494,2.579276537336067,0.0,0.0,0.08658615294554253,0.04557184567660767
-0.5499999999999998,1.0000000000000002,0.45000000000000007,0,0,0,0.7647005163135395,2.2000539232548135,0.0,0.0,0.0842609764350764,0.12364365794474602
-0.5999999999999999,1.0000000000000002,0.45000000000000007,0,0,0,0.6994377149674261,1.4513694122597007,0.0,0.0,0.06765923385356647,0.0075259093841010035
-0.6499999999999999,1.0000000000000002,0.45000000000000007,0,0,0,1.1705553941264308,0.9019865565326095,0.0,0.4819749711386518,0.04543519400350692,0.023975894906751144
-0.7,1.0000000000000002,0.45000000000000007,0,0,0,1.1904134909548885,2.5250955273201545,0.0,0.0,0.04539392153331927,0.045571845676607686
-0.75,1.0000000000000002,0.45000000000000007,0,0,0,1.2133722291967022,2.5136132435354077,0.0,0.0,0.04533421291573306,0.04613857159326049
-0.75,1.0000000000000002,0.5000000000000001,0,0,0,1.2531090687044346,2.7757651801397394,0.0,0.0,0.04510706162506234,0.04557184567660772
-0.7,1.0000000000000002,0.5000000000000001,0,0,0,1.226134896522667,2.211291665100412,0.0,0.0,0.04521472837425015,0.12505491872687138
-0.6499999999999999,1.0000000000000002,0.5000000000000001,0,0,0,0.7354529463575725,1.5286394626163013,0.0,0.0,0.04478652429719682,0.0302385314874852
-0.5999999999999999,1.0000000000000002,0.5000000000000001,0,0,0,0.913606611214874,2.155469445479101,0.0,0.0,0.07361077966260238,0.1334337750086004
-0.5499999999999998,1.0000000000000002,0.5000000000000001,0,0,0,2.320533461036017,3.056210886192279,0.0,0.0,0.12864528767824343,0.04656734947655507
-0.4999999999999998,1.0000000000000002,0.5000000000000001,0,0,0,0.982789968418609,2.632398698411975,0.0,0.0,0.19687772920236782,0.04630963554416543
-0.44999999999999973,1.0000000000000002,0.5000000000000001,0,0,0,0.8771418619124671,3.2826655396905613,0.0,0.0,0.11699784168035024,0.17887203543572838
-0.3999999999999997,1.0000000000000002,0.5000000000000001,0,0,0,1.2022162550729933,2.547726165206157,0.0,0.0,0.1119401305501249,0.04557184567660772
-0.34999999999999964,1.0000000000000002,0.5000000000000001,0,0,0,1.7309135498637191,1.9884450898421382,0.0,0.0,0.044599270005427315,0.11207991140833828
-0.2999999999999996,1.0000000000000002,0.5000000000000001,0,0,0,0.9294951629502743,2.65564254584224,0.0,0.0,0.08018951932693699,0.045571845676607686
-0.24999999999999956,1.0000000000000002,0.5000000000000001,0,0,0,1.1267012602868651,1.9204650920312711,0.05551652114912775,0.0,0.13145494475848146,0.046353807232225284
-0.1999999999999995,1.0000000000000002,0.5000000000000001,0,0,0,0.4268260789844122,2.6945718302297115,0.0,0.0,0.04491660063971352,0.045571845676607686
-0.14999999999999947,1.0000000000000002,0.5000000000000001,0,0,0,1.9826130217582536,2.3090261469973004,0.0,0.0,0.09402995965937169,0.13179243262871626
-0.09999999999999942,1.0000000000000002,0.5000000000000001,0,0,0,0.623437848915083,2.2095638717257735,0.0,0.0,0.04479170231177321,0.13070296020537725
-0.09999999999999942,0.9500000000000003,0.5000000000000001,0,0,0,0.33552634582246227,3.2767346522008762,0.0,0.0,0.04488690492518423,0.1181381980124758
-0.14999999999999947,0.9500000000000003,0.5000000000000001,0,0,0,0.6042986246881843,2.6998779159690622,0.04804316502985451,0.0,0.1712294671137474,0.045571845676607686
-0.1999999999999995,0.9500000000000003,0.5000000000000001,0,0,0,0.7090888736185925,2.6791231312963997,0.20634964975777237,0.0,0.17148049919174158,0.045571845676607686
-0.24999999999999956,0.9500000000000003,0.5000000000000001,0,0,0,0.5701700634278952,2.6998739088734207,0.005684465311948106,0.0,0.04212810002856721,0.13616458684258437
-0.2999999999999996,0.9500000000000003,0.5000000000000001,0,0,0,0.7563263107212136,2.639966048203534,0.06999384051146418,0.0,0.1045114243599888,0.045571845676607686
-0.34999999999999964,0.9500000000000003,0.5000000000000001,0,0,0,0.6814591781306097,2.6215988875450345,0.12632386048474897,0.0,0.11694665327181743,0.045571845676607686
-0.3999999999999997,0.9500000000000003,0.5000000000000001,0,0,0,0.7478926304135072,2.6040623492319344,0.0,0.0,0.07606794953725025,0.045571845676607686
-0.44999999999999973,0.9500000000000003,0.5000000000000001,0,0,0,0.7094004361781251,2.906086283809293,0.0,0.0,0.06579977902831038,0.043950771859783085
-0.4999999999999998,0.9500000000000003,0.5000000000000001,0,0,0,0.674395859481861,2.601209353766493,0.0,0.0,0.04929322719609439,0.04636803994524921
-0.5499999999999998,0.9500000000000003,0.5000000000000001,0,0,0,0.6672267484157142,2.3691427848859807,0.0,0.0,0.021392455506134497,0.1085786000481316
-0.5999999999999999,0.9500000000000003,0.5000000000000001,0,0,0,1.027126951381147,2.099773732122969,0.0,0.0,0.045223934264651405,0.06807681611532215
-0.6499999999999999,0.9500000000000003,0.5000000000000001,0,0,0,1.0530836381796143,2.5301700676347454,0.0,0.0,0.04515662304416104,0.046138308430026385
-0.7,0.9500000000000003,0.5000000000000001,0,0,0,1.0842117800729745,2.780342001967052,0.0,0.0,0.04505817754098651,0.20089317947455726
-0.75,0.9500000000000003,0.5000000000000001,0,0,0,1.1216430172968312,2.450779338456903,0.0,0.0,0.04492189685105976,0.0461856029201423
-0.75,0.9000000000000002,0.5000000000000001,0,0,0,1.0257449213850136,2.4751023811138273,0.0,0.0,0.044550025677121095,0.04614198864989232
-0.7,0.9000000000000002,0.5000000000000001,0,0,0,0.965042031899765,2.3203129625007586,0.0,0.0,0.044766068345179454,0.1265442049613111
-0.6499999999999999,0.9000000000000002,0.5000000000000001,0,0,0,0.9158708853602916,2.3740623768398796,0.0,0.0,0.04492402279466715,0.04610400020631078
-0.5999999999999999,0.9000000000000002,0.5000000000000001,0,0,0,0.8758969100313746,2.2674550976465264,0.0,0.0,0.045037026692733746,0.03630948817731732
-0.5499999999999998,0.9000000000000002,0.5000000000000001,0,0,0,0.8433275664548623,2.5412996866952167,0.0,0.0,0.04511572629968236,0.045571845676607686
-0.4999999999999998,0.9000000000000002,0.5000000000000001,0,0,0,0.8169332360230449,2.5563341147211625,0.0,0.0,0.04516763624388955,0.045571845676607686
-0.44999999999999973,0.9000000000000002,0.5000000000000001,0,0,0,0.6168376099527263,2.4644506909300614,0.0,0.0,0.027433487232207128,0.13055898397214144
-0.3999999999999997,0.9000000000000002,0.5000000000000001,0,0,0,0.4858774337092351,3.0211740015237045,0.0,0.0,0.01608962930637922,0.1307029602053772
-0.34999999999999964,0.9000000000000002,0.5000000000000001,0,0,0,0.4833942655770912,2.6066768368091378,0.0,0.0,0.044340586178492514,0.045571845676607686
-0.2999999999999996,0.9000000000000002,0.5000000000000001,0,0,0,0.46287195829082683,2.281707486063393,0.009805769483538729,0.0,0.06992486825463362,0.04557184567660773
-0.24999999999999956,0.9000000000000002,0.5000000000000001,0,0,0,0.4838720812411552,2.644436451975606,0.04348072050075258,0.0,0.09515992166567219,0.045571845676607686
-0.1999999999999995,0.9000000000000002,0.5000000000000001,0,0,0,0.4194292722703284,2.66452325135799,0.007400265520566496,0.0,0.12504802371988927,0.045571845676607686
-0.14999999999999947,0.9000000000000002,0.5000000000000001,0,0,0,0.30900392824891837,2.685390877603738,0.093291625032077,0.0,0.15838134113082783,0.045571845676607686
-0.09999999999999942,0.9000000000000002,0.5000000000000001,0,0,0,0.35621850057615373,1.7599381354802426,0.024311128355092304,0.0,0.17433455915606397,0.12241920251296415
-0.09999999999999942,0.8500000000000002,0.5000000000000001,0,0,0,0.10420349680014651,2.6935009891194257,0.0,0.0,0.04511674925877782,0.045571845676607686
-0.14999999999999947,0.8500000000000002,0.5000000000000001,0,0,0,0.10004400548775429,2.6717611363850073,0.0,0.0,0.04505795958008829,0.045571845676607686
-0.1999999999999995,0.8500000000000002,0.5000000000000001,0,0,0,0.07840662891150306,1.6658791298118736,0.0,0.0,0.045056367384559516,0.022752678911062234
-0.24999999999999956,0.8500000000000002,0.5000000000000001,0,0,0,0.2992811603569061,1.8815689837050427,0.0,0.0,0.01396247370261772,0.1900182945572038
-0.2999999999999996,0.8500000000000002,0.5000000000000001,0,0,0,0.415869865129415,2.4624162300381283,0.0,0.0,0.05205489834329125,0.22056030765627374
-0.34999999999999964,0.8500000000000002,0.5000000000000001,0,0,0,0.5701270237653052,2.59263332076428,0.0,0.0,0.04510778003542327,0.045571845676607686
-0.3999999999999997,0.8500000000000002,0.5000000000000001,0,0,0,0.5931435122812075,2.5748995179321463,0.0,0.0,0.04507783158387645,0.045571845676607686
-0.44999999999999973,0.8500000000000002,0.5000000000000001,0,0,0,0.6237862899385718,2.5580202342743847,0.0,0.0,0.04502716393879236,0.045571845676607686
-0.4999999999999998,0.8500000000000002,0.5000000000000001,0,0,0,0.6628178182108713,1.9309881456096103,0.0,0.0,0.04494869285261506,0.13685975378469387
-0.5499999999999998,0.8500000000000002,0.5000000000000001,0,0,0,0.7115887256923118,0.10067023473108604,0.0,0.07630290114403016,0.04483245866139644,0.10630438328279286
-0.5999999999999999,0.8500000000000002,0.5000000000000001,0,0,0,0.7722085713477976,0.12180010575924197,0.0,0.0,0.044663593296932896,0.04510909237437468
-0.6499999999999999,0.8500000000000002,0.5000000000000001,0,0,0,0.8474328801101162,0.0820590976477035,0.0,0.09242507581558135,0.04442276033725199,0.14172885624968576
-0.7,0.8500000000000002,0.5000000000000001,0,0,0,0.9397913385123814,0.45630664833098683,0.0,0.6563494726257404,0.04409176622492532,0.058929899900249466
-0.75,0.8500000000000002,0.5000000000000001,0,0,0,1.5894758179580153,0.9239484590880362,0.0,0.0,0.1868812436435674,0.04555689106327586
-0.75,0.8000000000000003,0.5000000000000001,0,0,0,1.2630338337435854,0.04502746268652271,0.0,0.0,0.036940213738191806,0.014451266219573773
-0.7,0.8000000000000003,0.5000000000000001,0,0,0,1.0624762832198469,0.024646291233165085,0.0,0.0,0.06906605982562139,0.024552174492611746
-0.6499999999999999,0.8000000000000003,0.5000000000000001,0,0,0,0.9887146052281047,0.032693635873537304,0.0,0.0037375139198805307,0.04308883200148654,0.019021250652690017
-0.5999999999999999,0.8000000000000003,0.5000000000000001,0,0,0,0.8538758347433464,0.031727715215193776,0.0,0.0,0.04357884451835345,0.015652788997842202
-0.5499999999999998,0.8000000000000003,0.5000000000000001,0,0,0,0.7332173877648972,0.032999079808004074,0.0,0.0017834759198547268,0.044056939194806875,0.01995191532552255
-0.4999999999999998,0.8000000000000003,0.5000000000000001,0,0,0,0.6301702714058031,0.03394153002179267,0.0,0.010008714958639864,0.04441009367100945,0.03274710864395899
-0.44999999999999973,0.8000000000000003,0.5000000000000001,0,0,0,0.5441220330644343,0.07261496035015912,0.0,0.015460083592865992,0.04465139678590462,0.028509658401656385
